UniqueID	data_index	current_id	highlight_start	highlight_end	to_do_summary
163903584	6385	024-005400-EM	83	92	$1693$ $573$ $2427$ $233$ $10814$ $3619$ $232$ $56$ $695$ $1591$ $46$
163903584	6385	024-005400-EM	83	92	$59$ $574$ $2427$ $39603$ $827$ $1591$
163903585	5273	014-001397-EM	21	30	$7156$ $851$ $5$ $8400$ $3113$ $17$ $122$ $56$ $3621$ $233$ $74707$ $1598$ $7057$ $46$
163903585	5273	014-001397-EM	21	30	$2442$ $233$ UNK $7057$
163903586	5022	011-003798-EM	10	21	$9668$ $121$ $10889$ $16$ $56$ $38707$ $46$
163903586	5022	011-003798-EM	10	21	$829$ $121$ $10889$ $16$ $56$ $2156$ $247$ $56$ $38707$
163903587	5030	011-003969-EM	124	134	$11227$ $1593$ $12035$ $247$ $4752$ $3928$ $46$
163903587	5030	011-003969-EM	124	134	$734$ $12035$ $1247$ $163$ $164$ $165$
163903588	6601	029-002084-EM	16	37	$1225$ $1210$ $247$ $5969$ $9607$
163903588	6601	029-002084-EM	16	37	$1225$ $56$ $1210$ $247$ $5969$ $9607$ $16$ $4037$ $46$
163903589	5618	016-006647-EM	65	80	$37769$ $46$
163903589	5618	016-006647-EM	65	80	$1881$ $518$ $56$ $612$ $84$ $242$ $6527$
163903591	5539	016-002580-EM	84	97	UNK $43$ $388$ $1038$ $56$ $3187$ $15225$ $606$ $262$ $617$ $618$ $46$
163903591	5539	016-002580-EM	84	97	$2412$ $56$ $520$ $612$ $474$ $122$ $374$ $16$ $56$ $3187$ $15225$ $606$ $262$ $617$ $618$ $46$
163903592	4933	011-001895-EM	19	32	$590$ $574$ $665$ $858$ $419$ $238$ $87$ $1506$ $16$ $285$ $8538$ $1210$
163903592	4933	011-001895-EM	19	32	$163$ $2485$ $165$ $419$ $583$ $87$ $1506$ $262$ $13534$ $1210$ $46$
163903593	5793	018-003624-EM	63	71	$163$ $6798$ $165$ $167$ $705$ $74762$ $530$ $12811$ $87592$ $42884$
163903593	5793	018-003624-EM	63	71	$163$ $6797$ $165$ $167$ $705$ $74762$ $232$ $14423$ $433$ $46$
163903594	5739	018-001829-EM	218	235	$9812$ $1365$ $84$ $5069$ $737$ $307$ $122$ UNK $251$ $223$ $16$ $569$ $16$ $426$ $86$ $46$
163903594	5739	018-001829-EM	218	235	$2503$ $9812$ $1365$ $84$ UNK $29793$ $8475$ $122$ $251$ $223$ $16$ $568$ $46$
163903595	6036	020-001717-EM	46	82	$59$ $599$ $2427$ $530$ $1834$ $1051$ $4899$
163903595	6036	020-001717-EM	46	82	$50$ $496$ $497$ $151$ $118$ $9043$ $233$ $419$ $107$ $519$ $3214$ $17$ $381$ $59$ $60$ $2427$ $233$ $74789$ $1051$ $152$
163903596	5857	018-005452-EM	173	186	$1953$ $3611$ $84$ $2720$ $555$ $262$ $15325$ $1362$ $1900$ $46$
163903596	5857	018-005452-EM	173	186	$90$ $16$ $599$ $230$ $6338$ $6339$ $530$ UNK $16$ $151$ $2098$ $1055$ $46$
163903597	5953	018-007666-EM	15	38	$26135$
163903597	5953	018-007666-EM	15	38	$750$
163903598	5586	016-004966-EM	213	224	$59$ $77$ $606$ $61$ $530$ $2172$ $1001$ $247$ $72784$ $46$
163903598	5586	016-004966-EM	213	224	$27567$ $61$ $77$ $606$ $530$ $2172$ $1001$ $72784$ $233$ $427$ $238$ $1570$ $46$
163903599	5163	012-001843-EM	48	54	$6869$ $90$ $16$ $1188$ $530$ UNK $5813$ $4529$ $3113$ $46$
163903599	5163	012-001843-EM	48	54	$90$ $16$ $1188$ $1136$ $3942$ $56$ $1745$
163903600	6291	024-002035-EM	418	431	$251$ $232$ $718$ $84$ $599$ $25962$ $16$ $423$ $82$ $638$ $46$
163903600	6291	024-002035-EM	418	431	$3867$ $82$ $978$ $133$ $1662$ $638$ UNK $262$ $458$ $28867$ $25149$ $233$ $56$ $1050$
163903601	5481	016-001170-EM	171	182	$13000$ $56$ $797$ $247$ $2285$ $44525$ UNK $11267$ $232$ $530$ $82$ $607$
163903601	5481	016-001170-EM	171	182	$16189$ $518$ $56$ $797$ $247$ $21367$ $247$ $341$ $665$ $11296$ $738$ $232$ $530$ $82$ $607$ $46$
163903602	7133	037-006524-EM	13	34	$10348$ $16$ $798$ $82$ $1557$ $612$ $16$ $285$ $530$ $1581$ $262$ $5396$ $6149$ $216$ $1662$ $262$ $10212$ $92$ $5197$ $46$
163903602	7133	037-006524-EM	13	34	$7156$ $16$ $74855$ $82$ $1557$ $612$ $16$ $285$ $530$ $1581$ $262$ $5396$ $6149$ $216$ $1662$ $262$ $10212$ $46$
163903603	5498	016-001767-EM	283	297	$1774$ $251$ $796$ $2887$ $150$ $233$ $7090$ $5$ $56$ $4325$ $4269$ $58$ $829$ $246$ $16$ $2903$ $1730$ $87$ $780$ $46$
163903603	5498	016-001767-EM	283	297	$9668$ $56$ $2172$ $1242$ $16$ $31$ $5169$ $16$ $365$ $362$
163903604	5293	014-001846-EM	29	43	$3855$ $3120$ $2207$ $56$ $1784$ $17$ $1697$ $16$ $3028$ $56$ $1887$ $15058$ $9663$
163903604	5293	014-001846-EM	29	43	$1697$ $2224$ $16$ $1881$ $66639$ $262$ $56$ $119$ $4463$ $46$
163903605	6877	037-000711-EM	38	54	$7156$ $16$ $1570$ $246$ $530$ $15717$ $327$ $29199$ $17$ $69579$ $289$ $168$ $9507$ $3026$
163903605	6877	037-000711-EM	38	54	$16361$ $1458$ $16$ $610$ $427$ $1570$ $246$ $262$ $14362$ $16$ $306$ $46$
163903606	5018	011-003763-EM	125	141	$26135$
163903606	5018	011-003763-EM	125	141	$26135$
163903607	7165	037-007529-EM	7	27	$3791$ $5070$ $122$ $2761$ $5071$ $946$ $50$ $58$ $54$ $612$ $84$ $5070$
163903607	7165	037-007529-EM	7	27	$5070$ $122$ $2614$ $58$ $368$ $262$ $7633$ $170$ $1661$ $46$
163903608	6218	024-000008-EM	18	28	$26135$
163903608	6218	024-000008-EM	18	28	$231$ $1279$ $230$ $222$
163903609	5367	015-000988-EM	10	19	$9668$ $107$ $1038$ $16$ $56$ $63300$ $46$
163903609	5367	015-000988-EM	10	19	$32598$ $56$ $1038$ $16$ $56$ $3651$ $5331$ $971$
163903610	7121	037-006243-EM	529	542	$390$ $1505$ $246$ $84$ $1902$ $1526$ $655$ $1812$
163903610	7121	037-006243-EM	529	542	$390$ $84$ $9720$ $1909$ $1136$ $56$ UNK $617$ $10310$ $247$ $56$ $3558$
163903611	5042	011-004154-EM	28	38	$594$ $262$ $2708$ $262$ $56$ $168$ $6235$
163903611	5042	011-004154-EM	28	38	$2813$ $56$ $2789$ $262$ $168$ $6235$
163903612	6674	031-001248-EM	52	72	$2412$ $289$ $222$ $25$ $811$ $1136$ UNK $9448$ $12901$ $1241$ $1243$ $233$ $507$ $46$
163903612	6674	031-001248-EM	52	72	$3791$ $26$ $262$ $163$ $1233$ $165$ $530$ $1894$ $238$ $4731$
163903613	5922	018-006884-EM	42	48	$1365$ $1736$ $15566$ $232$ $3621$
163903613	5922	018-006884-EM	42	48	$10255$ $56$ UNK $1736$ $1055$ $247$ $56$ $12232$ $16$ $3628$ $56$ $2428$ $87$ $602$ $247$ UNK $341$
163903614	6109	022-000142-EM	32	50	$1815$ $518$ $56$ $8755$ $6990$ $56$ $362$ $122$ $2761$ $132$ $50$ $1403$ $692$ $3811$ $16$ $14350$ $233$ $46$
163903614	6109	022-000142-EM	32	50	$2254$ $518$ $56$ $83$ $84$ $362$ $5169$ $16$ $8755$ $14350$ $7337$
163903615	5970	019-000055-EM	35	55	$78351$ $7146$ $530$ $25$ $665$ $5945$ $262$ $56$ $612$ $84$ $341$
163903615	5970	019-000055-EM	35	55	$163$ $7147$ $165$ $530$ $56$ $56$ $612$ $84$ $341$
163903616	4967	011-002692-EM	16	28	$3553$ $36473$ UNK $262$ $2729$ $5560$ $2708$
163903616	4967	011-002692-EM	16	28	$750$
163903617	6330	024-003098-EM	56	66	$1225$ $246$ $82$ $26423$ $11000$ $655$ $4344$ $612$ $8040$ $262$ $314$
163903617	6330	024-003098-EM	56	66	$1225$ $246$ $82$ $612$ $8040$ $262$ $314$
163903618	6714	032-000269-EM	25	35	$750$
163903618	6714	032-000269-EM	25	35	$750$
163903619	5954	018-007674-EM	66	76	$13615$ $569$ $89$ $86$ $812$ $262$ $2239$ $16$ $285$ $5642$
163903619	5954	018-007674-EM	66	76	$3878$ $16$ $569$ $530$ $423$ $262$ $879$ $89$ $132$ $812$ $262$ $2239$
163903620	4961	011-002544-EM	52	64	$10255$ $84$ $2393$ $16$ $610$ $18013$ $10461$ $3758$ $122$ $486$ $10257$ $5876$ $434$ $245$ $87$ $1848$ $46$
163903620	4961	011-002544-EM	52	64	$10255$ $84$ $2393$ $16$ $610$ $434$ $245$ $3530$ $87$ $1848$ $262$ $8708$ $46$
163903621	5155	012-001606-EM	182	189	$5471$ $82$ $4223$ $376$ $725$ $16$ $56$ $2982$ $818$ $525$ $3714$ $16$ $56$ $2268$ $112$ $3712$ $46$
163903621	5155	012-001606-EM	182	189	$5471$ $82$ $4223$ $376$ $233$ $3630$ $2250$ $55270$ $122$ $6000$ $56$ $3712$ $46$
163903622	6880	037-000819-EM	17	24	$7156$ $16$ $1570$ $8994$ $262$ $82$ $612$ $84$ $12166$ $74932$
163903622	6880	037-000819-EM	17	24	$7156$ $16$ $1570$ $8994$ $262$ $82$ $612$ $84$ $12166$ $74932$
163903623	5397	015-001987-EM	22	37	$7156$ $16$ $8547$ $518$ $82$ $308$ $1200$ $384$ $3524$ $507$ $289$ $307$ $46$
163903623	5397	015-001987-EM	22	37	$7156$ $16$ $8547$ $518$ $82$ $308$ $1200$ $384$ $3524$ $507$ $289$ $307$ $46$
163903624	6019	019-001095-EM	179	190	$1329$ $2576$ $89$ $656$ $216$ $341$ $4269$ $525$ $232$ $740$ $46$
163903624	6019	019-001095-EM	179	190	$1329$ $2576$ $89$ $341$ $4269$ $525$ $232$ $740$ $46$
163903625	4926	011-001793-EM	8	28	$64363$ $1289$ $1927$ $302$ $2020$ $2513$ $84$ $7403$ $233$ $631$ $89$ $583$ $496$ $497$ $367$ $86$ $48$ $107$ $6994$ $46$
163903625	4926	011-001793-EM	8	28	$470$ $466$ $2513$ $84$ $584$ $7404$ $2178$ $632$ $89$ $584$ $52$ $367$ $86$ $48$ $107$ $6994$
163903626	6478	026-000010-EM	101	123	$2512$ $56$ $83$ $89$ $599$ $1477$ $16$ $251$ $1443$ $1233$ $262$ $9122$ $171$ $612$ $122$ $5326$
163903626	6478	026-000010-EM	101	123	$4945$ $56$ $83$ $233$ $9121$ $170$ $3704$ $122$ $5325$ $46$
163903627	5773	018-002815-EM	318	338	$953$ $327$ $344$ $5073$ $14893$ $94$ $54$ $3714$ $6081$ $74992$ $289$ $4251$ $16$ $107$ $1038$ $122$ $58$ $306$ $82$ $222$ $1136$ $302$ $694$ $2841$ $5031$
163903627	5773	018-002815-EM	318	338	$306$ $82$ $222$ $16$ $569$ $530$ $52870$ $122$ $1362$ $4936$ $1962$ $335$ $16$ $302$ $694$ $2841$
163903628	6921	037-001623-EM	197	215	$3791$ $307$ $16$ $786$ $690$ $787$ $1136$ $56$ $5839$ $262$ $341$ $46$
163903628	6921	037-001623-EM	197	215	$3791$ $307$ $16$ $786$ $690$ $787$ $247$ $990$ $16369$ $327$ $1785$ $5238$ $46$
163903629	6527	029-000050-EM	204	219	$72892$ $16$ $599$ $460$ $1038$ $642$ $2129$ $642$ $75028$ $66423$ $606$ $257$ $692$ $3721$ $46$
163903629	6527	029-000050-EM	204	219	$72892$ $4036$ $460$ $1038$ $530$ $4252$ $312$ $13267$ $75028$ $66423$ $642$ $2129$ $642$ $4036$ $665$ $606$ $257$ $692$ $3721$ $46$
163903630	6706	032-000084-EM	392	402	$26135$
163903630	6706	032-000084-EM	392	402	$1609$ $59430$ $165$ $530$ $61307$ $46$ $61310$ $9064$ $26587$ $262$ $11505$ $16$ $14184$ $46$
163903631	5384	015-001370-EM	19	53	$4732$ $233$ $56$ $5335$ $381$ $58$ $163$ $11908$ $165$ $642$ $2129$ $642$ $151$ $150$ $262$ $3807$ $122$ $463$ $802$ $262$ $7383$ $30210$ $46$
163903631	5384	015-001370-EM	19	53	$1609$ $11908$ $165$ $530$ $5335$ $642$ $2129$ $642$ $151$ $150$ $233$ $1491$ $46$
163903632	6655	031-000793-EM	23	41	$251$ $1085$ $327$ $1197$ $4320$ $1259$ $23465$ $369$ $16$ $428$ $46$
163903632	6655	031-000793-EM	23	41	$2813$ $56$ $4320$ $1259$ $1244$ $4874$ $5$ $57$ $262$ $1289$ $122$ $1137$ $9673$
163903633	5638	017-000291-EM	211	220	$163$ $579$ $165$ $627$ $56$ $1051$ $1053$ $233$ UNK $3810$ $46$
163903633	5638	017-000291-EM	211	220	$1609$ $579$ $165$ $530$ $56$ $1952$ $247$ $1051$ $1053$ $233$ $56$ $11199$ $46$
163903634	5633	017-000140-EM	40	50	$7156$ $16$ $3807$ $167$ $1690$ $1406$ $1136$ UNK $665$ $943$ $232$ $56$ $2349$ $84$ $354$ $46$
163903634	5633	017-000140-EM	40	50	$2813$ $9247$ $56$ $1690$ $519$ $262$ $56$ $12645$ $537$ $233$ $341$ $665$ $943$ $232$ UNK $5396$ $2439$
163903635	5270	014-001363-EM	66	76	$1822$ $6890$ $16$ $8236$ $70863$ $12076$ $46$
163903635	5270	014-001363-EM	66	76	$8236$ $56$ $12076$ $262$ $2052$ $3113$ $5169$ $16$ $60182$
163903636	6856	037-000076-EM	9	15	$78351$ $2668$ $530$ $56$ $2829$ $18874$ $655$ $10349$ $1661$ $46$
163903636	6856	037-000076-EM	9	15	$78351$ $314$ $262$ $56$ $2829$ $18874$ $655$ $10349$ $1661$
163903637	6649	031-000686-EM	109	131	$3729$ $246$ $627$ $50$ $470$ $23239$ $492$ UNK $120$ $233$ $107$ $900$ $5031$
163903637	6649	031-000686-EM	109	131	$64265$ $246$ $56$ $23238$ $8116$ $120$ $3320$ $506$ $82$ $492$ $4076$ $120$
163903638	7026	037-003754-EM	156	167	$9845$ $2442$ $16$ $231$ $232$ $796$ $797$ $232$ $56$ $5195$ $613$ $262$ $520$ $607$ $46$
163903638	7026	037-003754-EM	156	167	$27638$ $56$ $2887$ $262$ $56$ $4873$ $613$
163903639	6914	037-001449-EM	60	69	$5471$ $82$ $612$ $376$ $262$ $612$ $2911$ $56$ $16346$ $606$ $46$
163903639	6914	037-001449-EM	60	69	$5471$ $82$ $612$ $376$ $16$ $1650$ $1136$ $56$ $598$ $1662$ UNK $84$ $16346$ $606$
163903640	5095	011-005123-EM	50	75	$90$ $16$ $2486$ $632$ $262$ $25803$
163903640	5095	011-005123-EM	50	75	$3726$ $16$ $2485$ $233$ $631$ $1136$ $25803$ $46$
163903641	5455	016-000137-EM	71	86	$848$ $520$ $607$ $665$ $612$ $426$ $84$ UNK $606$ $605$ $530$ $56$ $1514$ $262$ $4491$
163903641	5455	016-000137-EM	71	86	$3887$ $56$ $1514$ $262$ $4491$ $84$ $56$ $18595$ $606$ $605$ $232$ $520$ $607$ $665$ $612$ $46$
163903642	5992	019-000632-EM	110	125	$5471$ $56$ $2577$ $810$ $16$ $738$ $652$ $2351$ $5904$ $253$ $7536$ $16$ $1514$ UNK $75120$ $665$ $656$ $3020$ $46$
163903642	5992	019-000632-EM	110	125	$4945$ $2576$ $810$ $16$ $56$ $1580$ $651$ $262$ $75120$ $665$ $656$ $10706$ $46$
163903643	7077	037-005219-EM	63	75	$1609$ $210$ $165$ $530$ $56$ UNK $395$ $3663$ $4082$ UNK $232$ $5906$
163903643	7077	037-005219-EM	63	75	$7380$ $209$ $262$ $368$ $84$ $354$ $122$ $754$ $24276$ $289$ $151$ $4821$ $84$ $1233$ $46$
163903644	6687	031-001584-EM	141	154	$18672$ $233$ $53788$ $665$ $1686$ $1673$ $8597$ $84$ $1236$ $46$
163903644	6687	031-001584-EM	141	154	$26135$
163903645	6566	029-001083-EM	59	71	$59$ $4037$ $61$ $233$ $1591$ $247$ $2854$ $519$
163903645	6566	029-001083-EM	59	71	$1693$ $2550$ $61$ $233$ $56$ $1591$ $247$ $56$ $9043$ $262$ $56$ $7$ $10752$ $7$ $3784$ $519$ $46$
163903646	7265	040-002887-EM	263	281	$59$ $599$ $665$ $150$ $122$ $140$ $2971$ $89$ $3020$ UNK $525$
163903646	7265	040-002887-EM	263	281	$1693$ $56$ $150$ $16$ $137$ $486$ $487$ $327$ $233$ $302$ $437$ $427$ $1225$ $460$ $199$ $17$ $140$ $1233$ $89$ $3020$ $525$ $46$
163903647	5573	016-004177-EM	5	33	$2841$ $574$ $154$ $1038$ $530$ $983$ $3362$ $3364$ $89$ $50$ $195$ $497$ $54$ $1866$ $16$ $368$ $232$ $2205$
163903647	5573	016-004177-EM	5	33	$2841$ $574$ $154$ $1038$ $233$ $872$ $1591$ $233$ $2984$ $122$ $2172$ $5034$
163903648	5677	018-000371-EM	328	347	$1881$ $518$ $56$ $168$ $3702$ $2294$ $262$ $107$ $607$ $46$
163903648	5677	018-000371-EM	328	347	$2509$ $2155$ $122$ $1881$ $518$ $56$ $168$ $3702$ $2294$ $262$ $107$ $607$ $46$
163903649	5241	014-000853-EM	42	51	$37769$ $46$
163903649	5241	014-000853-EM	42	51	$2843$ $2047$ $56$ $4946$ $1263$ $46$
163903650	7175	038-000580-EM	185	193	$5946$ $901$ $11570$ $8708$ $642$ $1548$ $6449$ $665$ $1210$ $247$ $15164$ $384$ $16742$
163903650	7175	038-000580-EM	185	193	UNK $901$ $56$ $15165$ $384$ $16$ $6450$
163903651	6788	032-002883-EM	102	126	$1435$ $56$ $41832$ $1140$ $327$ $1143$ $1031$ $233$ $56$ $736$ $472$ $1952$ $460$ $3898$ $56$ $184$ $245$ $17$ $289$ $29940$ $327$ $110$ $89$ $56$ $184$ $245$ $87$ $695$ $327$ $1154$
163903651	6788	032-002883-EM	102	126	$24644$ $56$ $41832$ $1140$ $3741$ $262$ $6255$ $472$ $460$ $3898$ $56$ $184$ $245$ $17$ $289$ $29940$ $327$ $110$
163903652	6064	020-004092-EM	192	217	$2254$ $518$ $84$ $6922$ $233$ $2843$ $665$ $6686$ $9607$ $122$ $251$ $223$ $16$ $4346$ $46$
163903652	6064	020-004092-EM	192	217	$26135$
163903653	6892	037-001125-EM	345	376	$11322$ $82$ $222$ $84$ $4338$ $122$ $2551$ UNK $12310$ $530$ $56$ $2161$ $2456$ $17$ $16$ $1823$ $167$ $979$ $617$ $109$ $1136$ UNK $9948$ $16149$ $1244$
163903653	6892	037-001125-EM	345	376	$1881$ $518$ $82$ $222$ $520$ $607$ $84$ $4337$ $122$ $2550$ $6606$ $17$ $228$ $2161$ $2456$ $17$ $16$ $1823$ $167$ $979$ $617$ $109$ $1136$ $56$ $433$ $122$ $1244$ $46$
163903654	7274	040-003238-EM	29	40	$2928$ $888$ $247$ $311$ $2761$ $209$ $530$ $56$ $1776$ $262$ $56$ $612$ $520$ $70$ $5$ $758$ $327$ $2044$
163903654	7274	040-003238-EM	29	40	$1609$ $204$ $165$ $530$ $1776$ $262$ $56$ $612$ $520$ $70$ $5$ $758$ $327$ $2044$ $46$
163903655	6381	024-005225-EM	12	25	$1609$ $8$ $165$ $419$ $56$ $1671$ $327$ $2790$ $122$ $4071$ $420$ $87$ $2126$ $46$
163903655	6381	024-005225-EM	12	25	$1609$ $8$ $165$ $530$ $2790$ $122$ $4071$ $420$ $419$ $251$ $56$ $6507$ $14583$ $232$ $46$
163903656	7094	037-005649-EM	34	55	$750$
163903656	7094	037-005649-EM	34	55	$222$ $314$ $262$ $467$ $612$ $84$ $17505$
163903657	6635	031-000389-EM	41	52	$3791$ $2479$ $230$ $21279$ $2288$ $46$
163903657	6635	031-000389-EM	41	52	$3791$ $349$ $262$ $3183$ $150$ $5169$ $16$ $1671$
163903658	6199	022-002892-EM	135	148	$161$ $10335$ $135$ $262$ $507$ $230$ $11013$ $77$ $95$ $222$ $63860$ $1136$ $16$ $4464$ $140$ $46$
163903658	6199	022-002892-EM	135	148	$3791$ $3989$ $240$ $526$ $29830$ $56$ $474$ $46$
163903659	5112	012-000390-EM	42	54	$26135$
163903659	5112	012-000390-EM	42	54	$3791$ $6813$ $262$ $9035$ $56$ $56411$ $233$ $56$ $10254$
163903660	5414	015-002597-EM	62	71	$9668$ $56$ $330$ $11908$ $2975$ $434$ $2061$ $620$ $665$ $3178$ $262$ $4305$ $51492$ $2051$ $21244$ $54970$ $84$ $9369$ $12307$ $5145$ $46$
163903660	5414	015-002597-EM	62	71	$9668$ $2051$ $21244$ $54970$ $1329$ $1983$ $330$ $16$ $11908$ $14523$ $46$
163903661	5162	012-001783-EM	33	49	$1693$ $6869$ $61$ $530$ $56$ $2854$ $4656$ $247$ $276$ $3629$ $132$ $367$ $16$ $54$ $3099$ $262$ $17931$ $46$
163903661	5162	012-001783-EM	33	49	$7156$ $56$ $2854$ $4656$ $247$ $276$ $3629$ $122$ $59$ $6869$ $61$ $530$ $721$ $34230$ $262$ $17931$ $46$
163903662	7264	040-002879-EM	265	277	$251$ $223$ $84$ $314$ $107$ $607$
163903662	7264	040-002879-EM	265	277	$7156$ $122$ $251$ $223$ $16$ $313$ $107$ $607$ $5$ $2291$ $1136$ $285$ $56$ $11786$ $2373$ $837$ $122$ $721$ $4996$ $5896$ $16$ $8985$ $107$ $837$ $46$
163903663	6866	037-000378-EM	11	36	$1365$ $84$ $3315$ $530$ $1821$ $22965$ $122$ $251$ $223$ $16$ $314$
163903663	6866	037-000378-EM	11	36	$10255$ $84$ $3314$ $530$ $56$ $22965$ $262$ $53653$ $122$ $2761$ $313$ $1247$ $46$
163903664	5488	016-001398-EM	290	304	UNK $8985$ UNK $122$ $306$ $796$ $797$ $5169$ $16$ UNK $612$ $84$ $2856$ $327$ $463$ UNK $122$ $268$ $51$ $53$ $16$ $1815$ $84$ $82$ $2051$ $6594$ $463$
163903664	5488	016-001398-EM	290	304	$8985$ UNK $486$ $617$ $150$ $122$ $306$ $558$ $797$ $642$ $12161$ $1506$ $46$
163903665	5781	018-003113-EM	218	228	$251$ $223$ $16$ $569$ $262$ $2198$ $2349$ $46$
163903665	5781	018-003113-EM	218	228	$251$ $223$ $16$ $568$ $530$ $16187$ $2439$ $46$
163903666	5446	015-003646-EM	25	36	$6060$ $233$ $3069$ $5331$ $971$ $233$ $70$ $240$ $1612$ $46$
163903666	5446	015-003646-EM	25	36	$1278$ $1408$ $3069$ $5331$ $971$ $419$ $526$ $1612$ $46$
163903667	5395	015-001932-EM	141	150	$5471$ $3314$ $2296$ $82$ $1686$ $262$ $403$ $3218$ $3704$ $46$
163903667	5395	015-001932-EM	141	150	$1225$ $1686$ $16$ $3315$ $2297$
163903668	5306	014-002024-EM	38	46	$16148$ $525$ $232$ $1463$ $460$ $307$ $781$ $46$
163903668	5306	014-002024-EM	38	46	$750$
163903669	6594	029-001913-EM	10	15	UNK $2862$ $16$ $1415$ $383$ $971$ $247$ $75378$ $46$
163903669	6594	029-001913-EM	10	15	$1284$ $16$ $56$ $383$ $384$ $971$ $46$
163903670	5039	011-004121-EM	18	30	$5503$ UNK $5114$ $262$ $1270$ $46$
163903670	5039	011-004121-EM	18	30	$750$ $46$
163903671	6322	024-002900-EM	11	27	$5471$ $223$ $20259$ $22432$ $11543$ $16$ $34757$ $631$ $3770$ $46$
163903671	6322	024-002900-EM	11	27	$750$
163903672	5079	011-004844-EM	220	237	$619$ $8698$ $14540$ $810$ $3292$ $14651$ $247$ $56$ $2434$ $18013$ $16$ $599$ $507$ $46$
163903672	5079	011-004844-EM	220	237	$619$ $8698$ $14540$ $14651$ $247$ $56$ $2434$ $18013$ $16$ $1279$
163903673	6685	031-001563-EM	83	96	$163$ $599$ $165$ $419$ $50$ $94$ $783$ $2827$ $2143$ $120$ $1515$ $46$
163903673	6685	031-001563-EM	83	96	$163$ $6325$ $165$ $419$ $94$ $783$ $2827$ $23239$ $6081$
163903674	6608	029-002261-EM	277	282	$37769$ $46$
163903674	6608	029-002261-EM	277	282	$59$ $4036$ $61$ $530$ $75414$ $327$ $75415$ $655$ $59796$ $75417$ $38396$ $46$
163903675	5660	017-000963-EM	24	44	$285$ $579$ $665$ $15689$ UNK $247$ $2676$ $1289$ $3655$ $16037$ $84$ $19$ $46$
163903675	5660	017-000963-EM	24	44	$677$ $787$ $2676$ $1289$ $3655$ $16037$ $579$ $7$ $16$ $285$ $84$ $18$ $7$ $422$ $50$ $58$ $285$ $1491$ $46$
163903676	5523	016-002394-EM	12	20	$37769$ $46$
163903676	5523	016-002394-EM	12	20	$16361$ $8107$ $232$ $740$ $2294$
163903677	5988	019-000564-EM	194	224	$2442$ $16$ $140$ $599$ $1515$ $520$ $607$ $240$ $60$ $1403$ $910$ $82$ $2685$ $16$ $1263$ UNK $75460$ $530$ $341$ $56$ $724$ $150$ $46$
163903677	5988	019-000564-EM	194	224	$2442$ $16$ $140$ $2907$ $1515$ $520$ $607$ $233$ $302$ $3020$ $89$ $496$ $1089$ $2330$ $5$ $2907$ $2129$
163903678	6677	031-001428-EM	38	48	$1225$ $13624$ $327$ $9680$ $98$ $16$ $1279$ $460$ $110$ $78$ $46$
163903678	6677	031-001428-EM	38	48	$1225$ $1261$ $97$ $16$ $1279$ $460$ $110$ $78$
163903679	5231	014-000643-EM	107	115	$4223$ $2250$ $3630$ $75461$ $122$ $75462$ $233$ $632$ $46$
163903679	5231	014-000643-EM	107	115	$4223$ $23049$ $4902$ $1263$ $233$ $632$
163903680	5997	019-000679-EM	295	301	$26135$
163903680	5997	019-000679-EM	295	301	$3726$ $84$ $2576$ $520$ $607$ $262$ $21448$ $719$ $3624$ $604$ $1338$ $46$
163903681	5860	018-005580-EM	12	18	$5471$ $8097$ $262$ $1186$ $16$ $32006$ $46$
163903681	5860	018-005580-EM	12	18	$5471$ $118$ $8097$ $16$ $90$ $307$ $262$ $1186$ $247$ $738$ $12279$ $46$
163903682	5129	012-000778-EM	10	15	$6233$ $1736$ $4325$ $2693$
163903682	5129	012-000778-EM	10	15	$6233$ $3226$ $4324$ $2693$ $507$ $46$
163903683	5650	017-000663-EM	339	362	$5471$ $599$ $56$ $10301$ $122$ $12092$ $75529$ $3113$ $122$ $3736$ $262$ $56$ $6247$ $811$ $107$ $607$ $124$ $1407$ $307$ $128$ $46$
163903683	5650	017-000663-EM	339	362	$1225$ $599$ $56$ $10301$ $122$ $12092$ $1150$ $3113$ $122$ $3736$ $262$ $56$ $6239$ $811$ $107$ $607$
163903684	6102	020-007391-EM	202	223	$14134$ $423$ $262$ $8534$ $56$ $525$ $262$ $2414$ $642$ $2129$ $642$ $526$ $1225$ $75539$ $56$ $734$ $232$ $525$ $46$
163903684	6102	020-007391-EM	202	223	$2638$ $9609$ $1225$ $164$ $56$ $734$ $84$ $8534$ $525$ $17$ $14134$ $518$ $82$ $423$ $262$ $8534$ $56$ $525$ $262$ $242$ $1139$ $46$
163903685	6415	024-006211-EM	191	209	$5471$ $1038$ $530$ UNK $241$ $3255$ $8163$ $16$ $4337$ $46$
163903685	6415	024-006211-EM	191	209	$5471$ $4337$ $1493$ $607$ $665$ $953$ $327$ $330$ $262$ UNK $56$ $241$ $3255$ $8163$ $46$
163903686	6640	031-000460-EM	91	112	$76372$ $2893$ $247$ $1259$ $253$ $423$ $307$ $89$ $1236$ $195$ $497$ $43$ $58$ $1822$ $8$ $16$ $741$ $46$
163903686	6640	031-000460-EM	91	112	$23323$ $8$ $16$ $741$ $89$ $1236$ $195$ $497$ $1564$ $690$ $6372$ $530$ $107$ $433$ $16$ $90$ $16$ $66066$ $530$ $107$ $46$
